route_id,service_id,trip_id,direction_id,block_id,shape_id,trip_type
80,S.319,2348594,0,8034,85160,
80,S.319,2348617,1,8034,85161,
80,S.319,2348618,1,8034,85161,
80,S.319,2348619,1,8034,85161,
80,S.319,2348620,1,8034,85161,
80,S.319,2348621,1,8034,85161,
80,S.319,2348622,1,8034,85161,
80,S.319,2348623,1,8034,85161,
80,S.319,2348624,1,8034,85161,
80,S.319,2348625,1,8034,85161,
80,U.319,2348595,0,8034,85160,
80,U.319,2348596,0,8034,85160,
80,U.319,2348597,0,8034,85160,
80,U.319,2348598,0,8034,85160,
80,U.319,2348599,0,8034,85160,
80,U.319,2348600,0,8034,85160,
80,U.319,2348601,0,8034,85160,
80,U.319,2348602,0,8034,85160,
80,U.319,2348626,1,8034,85161,
80,U.319,2348627,1,8034,85161,
80,U.319,2348628,1,8034,85161,
80,U.319,2348629,1,8034,85161,
80,U.319,2348630,1,8034,85161,
80,U.319,2348631,1,8034,85161,
80,U.319,2348632,1,8034,85161,
80,W.319,2348603,0,8035,85160,
80,W.319,2348604,0,8036,85160,
80,W.319,2348605,0,8035,85160,
80,W.319,2348606,0,8036,85160,
80,W.319,2348607,0,8035,85160,
80,W.319,2348608,0,8036,85160,
80,W.319,2348609,0,8035,85160,
80,W.319,2348610,0,8036,85160,
80,W.319,2348611,0,8037,85160,
80,W.319,2348612,0,8039,85160,
80,W.319,2348613,0,8037,85160,
80,W.319,2348614,0,8039,85160,
80,W.319,2348615,0,8039,85160,
80,W.319,2348616,0,8039,85160,
80,W.319,2348633,1,8034,85161,
80,W.319,2348634,1,8036,85161,
80,W.319,2348635,1,8035,85161,
80,W.319,2348636,1,8036,85161,
80,W.319,2348637,1,8035,85161,
80,W.319,2348638,1,8036,85161,
80,W.319,2348639,1,8035,85161,
80,W.319,2348640,1,8036,85161,
80,W.319,2348641,1,8035,85161,
80,W.319,2348642,1,8036,85161,
80,W.319,2348643,1,8037,85161,
80,W.319,2348644,1,8039,85161,
80,W.319,2348645,1,8037,85161,
80,W.319,2348646,1,8039,85161,
80,W.319,2348647,1,8038,85161,
80,W.319,2348648,1,8039,85161,
80,W.319,2348649,1,8039,85161,
81,W.318,2316439,0,8034,83123,
81,W.318,2316440,0,8034,83123,
81,W.318,2316441,0,8038,83123,
81,W.318,2316442,0,8038,83123,
81,W.318,2316443,0,8038,83123,
81,W.318,2316444,0,8038,83123,
81,W.318,2316445,0,8038,83123,
81,W.318,2316446,1,8034,83124,
81,W.318,2316447,1,8034,83124,
81,W.318,2316448,1,8034,83124,
81,W.318,2316449,1,8034,83124,
81,W.318,2316450,1,8034,83124,
81,W.318,2316451,1,8034,83124,
81,W.318,2316452,1,8034,83124,
81,W.318,2316453,1,8034,83124,
81,W.318,2316454,1,8038,83124,
81,W.318,2316455,1,8038,83124,
81,W.318,2316456,1,8038,83124,
81,W.318,2316457,1,8038,83124,
81,W.318,2316433,0,8034,83123,
81,W.318,2316434,0,8034,83123,
81,W.318,2316435,0,8034,83123,
81,W.318,2316436,0,8034,83123,
81,W.318,2316437,0,8034,83123,
81,W.318,2316438,0,8034,83123,
81,W.320,2365151,0,8034,86134,
81,W.320,2365152,0,8034,86134,
81,W.320,2365153,0,8034,86134,
81,W.320,2365154,0,8034,86134,
81,W.320,2365155,0,8034,86134,
81,W.320,2365156,0,8034,86134,
81,W.320,2365157,0,8034,86134,
81,W.320,2365158,0,8034,86134,
81,W.320,2365159,0,8038,86134,
81,W.320,2365160,0,8038,86134,
81,W.320,2365161,0,8038,86134,
81,W.320,2365162,0,8038,86134,
81,W.320,2365163,0,8038,86134,
81,W.320,2365164,1,8034,86136,
81,W.320,2365165,1,8034,86136,
81,W.320,2365166,1,8034,86136,
81,W.320,2365167,1,8034,86136,
81,W.320,2365168,1,8034,86136,
81,W.320,2365169,1,8034,86136,
81,W.320,2365170,1,8034,86136,
81,W.320,2365171,1,8034,86135,
81,W.320,2365172,1,8038,86136,
81,W.320,2365173,1,8038,86136,
81,W.320,2365174,1,8038,86136,
81,W.320,2365175,1,8038,86136,
81,W.319,2348650,0,8034,85162,
81,W.319,2348651,0,8034,85162,
81,W.319,2348652,0,8034,85162,
81,W.319,2348653,0,8034,85162,
81,W.319,2348654,0,8034,85162,
81,W.319,2348655,0,8034,85162,
81,W.319,2348656,0,8034,85162,
81,W.319,2348657,0,8034,85162,
81,W.319,2348658,0,8038,85162,
81,W.319,2348659,0,8038,85162,
81,W.319,2348660,0,8038,85162,
81,W.319,2348661,0,8038,85162,
81,W.319,2348662,0,8038,85162,
81,W.319,2348663,1,8034,85163,
81,W.319,2348664,1,8034,85163,
81,W.319,2348665,1,8034,85163,
81,W.319,2348666,1,8034,85163,
81,W.319,2348667,1,8034,85163,
81,W.319,2348668,1,8034,85163,
81,W.319,2348669,1,8034,85163,
81,W.319,2348670,1,8034,85163,
81,W.319,2348671,1,8038,85163,
81,W.319,2348672,1,8038,85163,
81,W.319,2348673,1,8038,85163,
81,W.319,2348674,1,8038,85163,
82,W.318,2316458,0,8035,83125,
82,W.318,2316459,0,8036,83125,
82,W.318,2316460,0,8035,83125,
82,W.318,2316461,0,8036,83125,
82,W.318,2316462,0,8035,83125,
82,W.318,2316463,0,8036,83125,
82,W.318,2316464,0,8035,83125,
82,W.318,2316465,0,8036,83125,
82,W.318,2316466,0,8037,83125,
82,W.318,2316467,0,8036,83125,
82,W.318,2316468,0,8037,83125,
82,W.318,2316469,0,8039,83125,
82,W.318,2316470,0,8037,83125,
82,W.318,2316471,1,8036,83126,
82,W.318,2316472,1,8035,83126,
82,W.318,2316473,1,8036,83126,
82,W.318,2316474,1,8035,83126,
82,W.318,2316475,1,8036,83126,
82,W.318,2316476,1,8035,83126,
82,W.318,2316477,1,8036,83126,
82,W.318,2316478,1,8037,83126,
82,W.318,2316479,1,8036,83126,
82,W.318,2316480,1,8037,83126,
82,W.318,2316481,1,8039,83126,
82,W.318,2316482,1,8037,83126,
82,W.318,2316483,1,8037,83126,
82,W.320,2365176,0,8035,86138,
82,W.320,2365177,0,8036,86138,
82,W.320,2365178,0,8035,86138,
82,W.320,2365179,0,8036,86138,
82,W.320,2365180,0,8035,86138,
82,W.320,2365181,0,8036,86138,
82,W.320,2365182,0,8035,86138,
82,W.320,2365183,0,8036,86138,
82,W.320,2365184,0,8037,86138,
82,W.320,2365185,0,8036,86137,
82,W.320,2365186,0,8037,86138,
82,W.320,2365187,0,8039,86138,
82,W.320,2365188,0,8037,86138,
82,W.320,2365189,1,8036,86139,
82,W.320,2365190,1,8035,86139,
82,W.320,2365191,1,8036,86139,
82,W.320,2365192,1,8035,86139,
82,W.320,2365193,1,8036,86139,
82,W.320,2365194,1,8035,86139,
82,W.320,2365195,1,8036,86139,
82,W.320,2365196,1,8037,86139,
82,W.320,2365197,1,8036,86139,
82,W.320,2365198,1,8037,86139,
82,W.320,2365199,1,8039,86139,
82,W.320,2365200,1,8037,86139,
82,W.320,2365201,1,8037,86139,
82,W.319,2348675,0,8035,85164,
82,W.319,2348676,0,8036,85164,
82,W.319,2348677,0,8035,85164,
82,W.319,2348678,0,8036,85164,
82,W.319,2348679,0,8035,85164,
82,W.319,2348680,0,8036,85164,
82,W.319,2348681,0,8035,85164,
82,W.319,2348682,0,8036,85164,
82,W.319,2348683,0,8037,85164,
82,W.319,2348684,0,8036,85164,
82,W.319,2348685,0,8037,85164,
82,W.319,2348686,0,8039,85164,
82,W.319,2348687,0,8037,85164,
82,W.319,2348688,1,8036,85165,
82,W.319,2348689,1,8035,85165,
82,W.319,2348690,1,8036,85165,
82,W.319,2348691,1,8035,85165,
82,W.319,2348692,1,8036,85165,
82,W.319,2348693,1,8035,85165,
82,W.319,2348694,1,8036,85165,
82,W.319,2348695,1,8037,85165,
82,W.319,2348696,1,8036,85165,
82,W.319,2348697,1,8037,85165,
82,W.319,2348698,1,8039,85165,
82,W.319,2348699,1,8037,85165,
82,W.319,2348700,1,8037,85165,
84,W.318,2316484,0,2043,83128,
84,W.318,2316485,0,904,83128,
84,W.318,2316486,0,2041,83128,
84,W.318,2316487,0,2043,83127,
84,W.318,2316488,0,442,83127,
84,W.318,2316489,0,2004,83127,
84,W.318,2316490,1,904,83131,
84,W.318,2316491,1,442,83130,
84,W.318,2316492,1,2041,83131,
84,W.318,2316493,1,2004,83130,
84,W.318,2316494,1,2043,83131,
84,W.318,2316495,1,2043,83129,
84,W.320,2365202,0,2043,86141,
84,W.320,2365203,0,904,86141,
84,W.320,2365204,0,2041,86141,
84,W.320,2365205,0,2043,86140,
84,W.320,2365206,0,442,86140,
84,W.320,2365207,0,2004,86140,
84,W.320,2365208,1,904,86144,
84,W.320,2365209,1,442,86143,
84,W.320,2365210,1,2041,86144,
84,W.320,2365211,1,2004,86143,
84,W.320,2365212,1,2043,86144,
84,W.320,2365213,1,2043,86142,
84,W.319,2348701,0,2043,85167,
84,W.319,2348702,0,904,85167,
84,W.319,2348703,0,2041,85167,
84,W.319,2348704,0,2043,85166,
84,W.319,2348705,0,442,85166,
84,W.319,2348706,0,2004,85166,
84,W.319,2348707,1,904,85170,
84,W.319,2348708,1,442,85169,
84,W.319,2348709,1,2041,85170,
84,W.319,2348710,1,2004,85169,
84,W.319,2348711,1,2043,85170,
84,W.319,2348712,1,2043,85168,
85,W.318,2316496,0,8501,83132,
85,W.318,2316497,0,8501,83132,
85,W.318,2316498,0,8502,83132,
85,W.318,2316499,0,8501,83132,
85,W.318,2316500,0,8502,83132,
85,W.318,2316501,0,8501,83132,
85,W.318,2316502,0,8502,83132,
85,W.318,2316503,0,8501,83132,
85,W.318,2316504,0,8502,83132,
85,W.318,2316505,0,8502,83132,
85,W.318,2316506,0,8502,83132,
85,W.318,2316507,0,8502,83132,
85,W.318,2316508,0,8502,83132,
85,W.318,2316509,0,8502,83132,
85,W.318,2316510,0,8502,83132,
85,W.318,2316511,0,8502,83132,
85,W.318,2316512,0,8502,83132,
85,W.318,2316513,0,8501,83132,
85,W.318,2316514,0,8502,83132,
85,W.318,2316515,0,8501,83132,
85,W.318,2316516,0,8502,83132,
85,W.318,2316517,0,8501,83132,
85,W.318,2316518,0,8502,83132,
85,W.318,2316519,1,8501,83133,
85,W.318,2316520,1,8501,83133,
85,W.318,2316521,1,8502,83133,
85,W.318,2316522,1,8501,83133,
85,W.318,2316523,1,8502,83133,
85,W.318,2316524,1,8501,83133,
85,W.318,2316525,1,8502,83133,
85,W.318,2316526,1,8501,83133,
85,W.318,2316527,1,8502,83133,
85,W.318,2316528,1,8502,83133,
85,W.318,2316529,1,8502,83133,
85,W.318,2316530,1,8502,83133,
85,W.318,2316531,1,8502,83133,
85,W.318,2316532,1,8502,83133,
85,W.318,2316533,1,8502,83133,
85,W.318,2316534,1,8502,83133,
85,W.318,2316535,1,8502,83133,
85,W.318,2316536,1,8501,83133,
85,W.318,2316537,1,8502,83133,
85,W.318,2316538,1,8501,83133,
85,W.318,2316539,1,8502,83133,
85,W.318,2316540,1,8501,83133,
85,W.318,2316541,1,8502,83133,
85,W.320,2365214,0,8501,86145,
85,W.320,2365215,0,8501,86145,
85,W.320,2365216,0,8502,86145,
85,W.320,2365217,0,8501,86145,
85,W.320,2365218,0,8502,86145,
85,W.320,2365219,0,8501,86145,
85,W.320,2365220,0,8502,86145,
85,W.320,2365221,0,8501,86145,
85,W.320,2365222,0,8502,86145,
85,W.320,2365223,0,8502,86145,
85,W.320,2365224,0,8502,86145,
85,W.320,2365225,0,8502,86145,
85,W.320,2365226,0,8502,86145,
85,W.320,2365227,0,8502,86145,
85,W.320,2365228,0,8502,86145,
85,W.320,2365229,0,8502,86145,
85,W.320,2365230,0,8502,86145,
85,W.320,2365231,0,8501,86145,
85,W.320,2365232,0,8502,86145,
85,W.320,2365233,0,8501,86145,
85,W.320,2365234,0,8502,86145,
85,W.320,2365235,0,8501,86145,
85,W.320,2365236,0,8502,86145,
85,W.320,2365237,1,8501,86146,
85,W.320,2365238,1,8501,86146,
85,W.320,2365239,1,8502,86146,
85,W.320,2365240,1,8501,86146,
85,W.320,2365241,1,8502,86146,
85,W.320,2365242,1,8501,86146,
85,W.320,2365243,1,8502,86146,
85,W.320,2365244,1,8501,86146,
85,W.320,2365245,1,8502,86146,
85,W.320,2365246,1,8502,86146,
85,W.320,2365247,1,8502,86146,
85,W.320,2365248,1,8502,86146,
85,W.320,2365249,1,8502,86146,
85,W.320,2365250,1,8502,86146,
85,W.320,2365251,1,8502,86146,
85,W.320,2365252,1,8502,86146,
85,W.320,2365253,1,8502,86146,
85,W.320,2365254,1,8501,86146,
85,W.320,2365255,1,8502,86146,
85,W.320,2365256,1,8501,86146,
85,W.320,2365257,1,8502,86146,
85,W.320,2365258,1,8501,86146,
85,W.320,2365259,1,8502,86146,
85,W.319,2348713,0,8501,85171,
85,W.319,2348714,0,8501,85171,
85,W.319,2348715,0,8502,85171,
85,W.319,2348716,0,8501,85171,
85,W.319,2348717,0,8502,85171,
85,W.319,2348718,0,8501,85171,
85,W.319,2348719,0,8502,85171,
85,W.319,2348720,0,8501,85171,
85,W.319,2348721,0,8502,85171,
85,W.319,2348722,0,8502,85171,
85,W.319,2348723,0,8502,85171,
85,W.319,2348724,0,8502,85171,
85,W.319,2348725,0,8502,85171,
85,W.319,2348726,0,8502,85171,
85,W.319,2348727,0,8502,85171,
85,W.319,2348728,0,8502,85171,
85,W.319,2348729,0,8502,85171,
85,W.319,2348730,0,8501,85171,
85,W.319,2348731,0,8502,85171,
85,W.319,2348732,0,8501,85171,
85,W.319,2348733,0,8502,85171,
85,W.319,2348734,0,8501,85171,
85,W.319,2348735,0,8502,85171,
85,W.319,2348736,1,8501,85172,
85,W.319,2348737,1,8501,85172,
85,W.319,2348738,1,8502,85172,
85,W.319,2348739,1,8501,85172,
85,W.319,2348740,1,8502,85172,
85,W.319,2348741,1,8501,85172,
85,W.319,2348742,1,8502,85172,
85,W.319,2348743,1,8501,85172,
85,W.319,2348744,1,8502,85172,
85,W.319,2348745,1,8502,85172,
85,W.319,2348746,1,8502,85172,
85,W.319,2348747,1,8502,85172,
85,W.319,2348748,1,8502,85172,
85,W.319,2348749,1,8502,85172,
85,W.319,2348750,1,8502,85172,
85,W.319,2348751,1,8502,85172,
85,W.319,2348752,1,8502,85172,
85,W.319,2348753,1,8501,85172,
85,W.319,2348754,1,8502,85172,
85,W.319,2348755,1,8501,85172,
85,W.319,2348756,1,8502,85172,
85,W.319,2348757,1,8501,85172,
85,W.319,2348758,1,8502,85172,
87,W.318,2316542,0,8735,83134,
87,W.318,2316543,0,8734,83134,
87,W.318,2316544,0,8735,83134,
87,W.318,2316545,0,8734,83134,
87,W.318,2316546,0,8735,83134,
87,W.318,2316547,0,8734,83134,
87,W.318,2316548,0,8735,83134,
87,W.318,2316549,0,8734,83135,
87,W.318,2316550,0,8735,83135,
87,W.318,2316551,0,8734,83135,
87,W.318,2316552,0,8735,83135,
87,W.318,2316553,0,8734,83135,
87,W.318,2316554,0,8735,83135,
87,W.318,2316555,0,8735,83135,
87,W.318,2316556,1,8734,83137,
87,W.318,2316557,1,8735,83137,
87,W.318,2316558,1,8734,83137,
87,W.318,2316559,1,8735,83137,
87,W.318,2316560,1,8734,83137,
87,W.318,2316561,1,8735,83137,
87,W.318,2316562,1,8734,83136,
87,W.318,2316563,1,8735,83136,
87,W.318,2316564,1,8734,83136,
87,W.318,2316565,1,8735,83136,
87,W.318,2316566,1,8734,83136,
87,W.318,2316567,1,8735,83136,
87,W.320,2365260,0,8735,86147,
87,W.320,2365261,0,8734,86147,
87,W.320,2365262,0,8735,86147,
87,W.320,2365263,0,8734,86147,
87,W.320,2365264,0,8735,86147,
87,W.320,2365265,0,8734,86147,
87,W.320,2365266,0,8735,86147,
87,W.320,2365267,0,8734,86148,
87,W.320,2365268,0,8735,86148,
87,W.320,2365269,0,8734,86148,
87,W.320,2365270,0,8735,86148,
87,W.320,2365271,0,8734,86148,
87,W.320,2365272,0,8735,86148,
87,W.320,2365273,0,8735,86148,
87,W.320,2365274,1,8734,86150,
87,W.320,2365275,1,8735,86150,
87,W.320,2365276,1,8734,86150,
87,W.320,2365277,1,8735,86150,
87,W.320,2365278,1,8734,86150,
87,W.320,2365279,1,8735,86150,
87,W.320,2365280,1,8734,86149,
87,W.320,2365281,1,8735,86149,
87,W.320,2365282,1,8734,86149,
87,W.320,2365283,1,8735,86149,
87,W.320,2365284,1,8734,86149,
87,W.320,2365285,1,8735,86149,
87,W.319,2348760,0,8734,85173,
87,W.319,2348761,0,8735,85173,
87,W.319,2348762,0,8734,85173,
87,W.319,2348763,0,8735,85173,
87,W.319,2348764,0,8734,85173,
87,W.319,2348765,0,8735,85173,
87,W.319,2348766,0,8734,85174,
87,W.319,2348767,0,8735,85174,
87,W.319,2348768,0,8734,85174,
87,W.319,2348769,0,8735,85174,
87,W.319,2348770,0,8734,85174,
87,W.319,2348771,0,8735,85174,
87,W.319,2348772,0,8735,85174,
87,W.319,2348773,1,8734,85176,
87,W.319,2348774,1,8735,85176,
87,W.319,2348775,1,8734,85176,
87,W.319,2348776,1,8735,85176,
87,W.319,2348777,1,8734,85176,
87,W.319,2348778,1,8735,85176,
87,W.319,2348779,1,8734,85175,
87,W.319,2348780,1,8735,85175,
87,W.319,2348781,1,8734,85175,
87,W.319,2348782,1,8735,85175,
87,W.319,2348783,1,8734,85175,
87,W.319,2348784,1,8735,85175,
87,W.319,2348759,0,8735,85173,
88,S.318,2316655,1,8869,83141,
88,S.318,2316656,1,8867,83141,
88,S.318,2316657,1,8868,83141,
88,S.318,2316658,1,8869,83141,
88,S.318,2316659,1,8867,83141,
88,S.318,2316660,1,8868,83141,
88,S.318,2316661,1,8869,83141,
88,S.318,2316662,1,8867,83141,
88,S.318,2316568,0,8867,83138,
88,S.318,2316569,0,8868,83138,
88,S.318,2316570,0,8869,83138,
88,S.318,2316571,0,8867,83138,
88,S.318,2316572,0,8868,83138,
88,S.318,2316573,0,8869,83138,
88,S.318,2316574,0,8867,83138,
88,S.318,2316575,0,8868,83138,
88,S.318,2316576,0,8869,83138,
88,S.318,2316577,0,8867,83138,
88,S.318,2316578,0,8868,83138,
88,S.318,2316579,0,8869,83138,
88,S.318,2316580,0,8867,83138,
88,S.318,2316581,0,8868,83138,
88,S.318,2316582,0,8869,83138,
88,S.318,2316583,0,8867,83138,
88,S.318,2316647,1,8867,83141,
88,S.318,2316648,1,8868,83141,
88,S.318,2316649,1,8869,83141,
88,S.318,2316650,1,8867,83141,
88,S.318,2316651,1,8868,83141,
88,S.318,2316652,1,8869,83141,
88,S.318,2316653,1,8867,83141,
88,S.318,2316654,1,8868,83141,
88,W.318,2316679,1,8869,83140,
88,W.318,2316680,1,8867,83141,
88,W.318,2316681,1,8868,83141,
88,W.318,2316682,1,8869,83141,
88,W.318,2316683,1,8867,83141,
88,W.318,2316684,1,8868,83141,
88,W.318,2316685,1,8869,83141,
88,W.318,2316686,1,8867,83141,
88,W.318,2316687,1,8870,83141,
88,W.318,2316688,1,8871,83141,
88,W.318,2316689,1,8868,83141,
88,W.318,2316690,1,8869,83141,
88,W.318,2316691,1,8867,83141,
88,W.318,2316692,1,8870,83141,
88,W.318,2316693,1,8871,83141,
88,W.318,2316694,1,8868,83141,
88,W.318,2316695,1,8869,83141,
88,W.318,2316696,1,8867,83141,
88,W.318,2316697,1,8870,83141,
88,W.318,2316698,1,8871,83141,
88,W.318,2316699,1,8872,83141,
88,W.318,2316700,1,8868,83141,
88,W.318,2316701,1,8869,83141,
88,W.318,2316702,1,8867,83141,
88,W.318,2316703,1,8870,83141,
88,W.318,2316704,1,8871,83141,
88,W.318,2316705,1,8872,83141,
88,W.318,2316706,1,8871,83141,
88,W.318,2316707,1,8872,83141,
88,W.318,2316708,1,8871,83141,
88,W.318,2316600,0,8868,83139,
88,W.318,2316601,0,8869,83139,
88,W.318,2316602,0,8867,83139,
88,W.318,2316603,0,8868,83139,
88,W.318,2316604,0,8869,83139,
88,W.318,2316605,0,8867,83139,
88,W.318,2316606,0,8868,83138,
88,W.318,2316607,0,8869,83138,
88,W.318,2316608,0,8867,83138,
88,W.318,2316609,0,8870,83138,
88,W.318,2316610,0,8871,83138,
88,W.318,2316611,0,8868,83138,
88,W.318,2316612,0,8869,83138,
88,W.318,2316613,0,8867,83138,
88,W.318,2316614,0,8870,83138,
88,W.318,2316615,0,8871,83138,
88,W.318,2316616,0,8872,83138,
88,W.318,2316617,0,8868,83138,
88,W.318,2316618,0,8869,83138,
88,W.318,2316619,0,8867,83138,
88,W.318,2316620,0,8870,83138,
88,W.318,2316621,0,8871,83138,
88,W.318,2316622,0,8872,83138,
88,W.318,2316623,0,8868,83138,
88,W.318,2316624,0,8869,83138,
88,W.318,2316625,0,8867,83138,
88,W.318,2316626,0,8870,83138,
88,W.318,2316627,0,8871,83139,
88,W.318,2316628,0,8872,83139,
88,W.318,2316629,0,8871,83139,
88,W.318,2316630,0,8872,83138,
88,S.320,2365365,1,8867,86154,
88,S.320,2365366,1,8868,86154,
88,S.320,2365367,1,8869,86154,
88,S.320,2365368,1,8867,86154,
88,S.320,2365369,1,8868,86154,
88,S.320,2365370,1,8869,86154,
88,S.320,2365371,1,8867,86154,
88,S.320,2365372,1,8868,86154,
88,S.320,2365373,1,8869,86154,
88,S.320,2365374,1,8867,86154,
88,S.320,2365375,1,8868,86154,
88,S.320,2365376,1,8869,86154,
88,S.320,2365377,1,8867,86154,
88,S.320,2365378,1,8868,86154,
88,S.320,2365379,1,8869,86154,
88,S.320,2365380,1,8867,86154,
88,S.320,2365286,0,8867,86151,
88,S.320,2365287,0,8868,86151,
88,S.320,2365288,0,8869,86151,
88,S.320,2365289,0,8867,86151,
88,S.320,2365290,0,8868,86151,
88,S.320,2365291,0,8869,86151,
88,S.320,2365292,0,8867,86151,
88,S.320,2365293,0,8868,86151,
88,S.320,2365294,0,8869,86151,
88,S.320,2365295,0,8867,86151,
88,S.320,2365296,0,8868,86151,
88,S.320,2365297,0,8869,86151,
88,S.320,2365298,0,8867,86151,
88,S.320,2365299,0,8868,86151,
88,S.320,2365300,0,8869,86151,
88,S.320,2365301,0,8867,86151,
88,U.320,2365302,0,8867,86151,
88,U.320,2365303,0,8868,86151,
88,U.320,2365304,0,8867,86151,
88,U.320,2365305,0,8868,86151,
88,U.320,2365306,0,8867,86151,
88,U.320,2365307,0,8868,86151,
88,U.320,2365308,0,8867,86151,
88,U.320,2365309,0,8868,86151,
88,U.320,2365310,0,8867,86151,
88,U.320,2365311,0,8868,86151,
88,U.320,2365312,0,8867,86151,
88,U.320,2365313,0,8868,86151,
88,U.320,2365314,0,8867,86151,
88,U.320,2365315,0,8868,86151,
88,U.320,2365316,0,8867,86151,
88,U.320,2365317,0,8868,86151,
88,U.320,2365381,1,8867,86154,
88,U.320,2365382,1,8868,86154,
88,U.320,2365383,1,8867,86154,
88,U.320,2365384,1,8868,86154,
88,U.320,2365385,1,8867,86154,
88,U.320,2365386,1,8868,86154,
88,U.320,2365387,1,8867,86154,
88,U.320,2365388,1,8868,86154,
88,U.320,2365389,1,8867,86154,
88,U.320,2365390,1,8868,86154,
88,U.320,2365391,1,8867,86154,
88,U.320,2365392,1,8868,86154,
88,U.320,2365393,1,8867,86154,
88,U.320,2365394,1,8868,86154,
88,U.320,2365395,1,8867,86154,
88,U.320,2365396,1,8868,86154,
88,W.320,2365318,0,8868,86152,
88,W.320,2365319,0,8869,86152,
88,W.320,2365320,0,8867,86152,
88,W.320,2365321,0,8868,86152,
88,W.320,2365322,0,8869,86152,
88,W.320,2365323,0,8867,86152,
88,W.320,2365324,0,8868,86151,
88,W.320,2365325,0,8869,86151,
88,W.320,2365326,0,8867,86151,
88,W.320,2365327,0,8870,86151,
88,W.320,2365328,0,8871,86151,
88,W.320,2365329,0,8868,86151,
88,W.320,2365330,0,8869,86151,
88,W.320,2365331,0,8867,86151,
88,W.320,2365332,0,8870,86151,
88,W.320,2365333,0,8871,86151,
88,W.320,2365334,0,8872,86151,
88,W.320,2365335,0,8868,86151,
88,W.320,2365336,0,8869,86151,
88,W.320,2365337,0,8867,86151,
88,W.320,2365338,0,8870,86151,
88,W.320,2365339,0,8871,86151,
88,W.320,2365340,0,8872,86151,
88,W.320,2365341,0,8868,86151,
88,W.320,2365342,0,8869,86151,
88,W.320,2365343,0,8867,86151,
88,W.320,2365344,0,8870,86151,
88,W.320,2365345,0,8871,86152,
88,W.320,2365346,0,8872,86152,
88,W.320,2365347,0,8871,86152,
88,W.320,2365348,0,8872,86151,
88,W.320,2365397,1,8869,86153,
88,W.320,2365398,1,8867,86154,
88,W.320,2365399,1,8868,86154,
88,W.320,2365400,1,8869,86154,
88,W.320,2365401,1,8867,86154,
88,W.320,2365402,1,8868,86154,
88,W.320,2365403,1,8869,86154,
88,W.320,2365404,1,8867,86154,
88,W.320,2365405,1,8870,86154,
88,W.320,2365406,1,8871,86154,
88,W.320,2365407,1,8868,86154,
88,W.320,2365408,1,8869,86154,
88,W.320,2365409,1,8867,86154,
88,W.320,2365410,1,8870,86154,
88,W.320,2365411,1,8871,86154,
88,W.320,2365412,1,8868,86154,
88,W.320,2365413,1,8869,86154,
88,W.320,2365414,1,8867,86154,
88,W.320,2365415,1,8870,86154,
88,W.320,2365416,1,8871,86154,
88,W.320,2365417,1,8872,86154,
88,W.320,2365418,1,8868,86154,
88,W.320,2365419,1,8869,86154,
88,W.320,2365420,1,8867,86154,
88,W.320,2365421,1,8870,86154,
88,W.320,2365422,1,8871,86154,
88,W.320,2365423,1,8872,86154,
88,W.320,2365424,1,8871,86154,
88,W.320,2365425,1,8872,86154,
88,W.320,2365426,1,8871,86154,
88,X.320,2365349,0,8801,86151,
88,X.320,2365350,0,8802,86151,
88,X.320,2365351,0,8801,86151,
88,X.320,2365352,0,8802,86151,
88,X.320,2365353,0,8801,86151,
88,X.320,2365354,0,8802,86151,
88,X.320,2365355,0,8801,86151,
88,X.320,2365356,0,8802,86151,
88,X.320,2365357,0,8803,86151,
88,X.320,2365358,0,8804,86151,
88,X.320,2365359,0,8803,86151,
88,X.320,2365360,0,8804,86151,
88,X.320,2365361,0,8803,86151,
88,X.320,2365362,0,8804,86151,
88,X.320,2365363,0,8803,86151,
88,X.320,2365364,0,8804,86151,
88,X.320,2365427,1,8801,86154,
88,X.320,2365428,1,8802,86154,
88,X.320,2365429,1,8801,86154,
88,X.320,2365430,1,8802,86154,
88,X.320,2365431,1,8801,86154,
88,X.320,2365432,1,8802,86154,
88,X.320,2365433,1,8801,86154,
88,X.320,2365434,1,8802,86154,
88,X.320,2365435,1,8803,86154,
88,X.320,2365436,1,8804,86154,
88,X.320,2365437,1,8803,86154,
88,X.320,2365438,1,8804,86154,
88,X.320,2365439,1,8803,86154,
88,X.320,2365440,1,8804,86154,
88,X.320,2365441,1,8803,86154,
88,X.320,2365442,1,8804,86154,
88,S.319,2348785,0,8867,85177,
88,S.319,2348786,0,8868,85177,
88,S.319,2348787,0,8869,85177,
88,S.319,2348788,0,8867,85177,
88,S.319,2348789,0,8868,85177,
88,S.319,2348790,0,8869,85177,
88,S.319,2348791,0,8867,85177,
88,S.319,2348792,0,8868,85177,
88,S.319,2348793,0,8869,85177,
88,S.319,2348794,0,8867,85177,
88,S.319,2348795,0,8868,85177,
88,S.319,2348796,0,8869,85177,
88,S.319,2348797,0,8867,85177,
88,S.319,2348798,0,8868,85177,
88,S.319,2348799,0,8869,85177,
88,S.319,2348800,0,8867,85177,
88,S.319,2348848,1,8867,85180,
88,S.319,2348849,1,8868,85180,
88,S.319,2348850,1,8869,85180,
88,S.319,2348851,1,8867,85180,
88,S.319,2348852,1,8868,85180,
88,S.319,2348853,1,8869,85180,
88,S.319,2348854,1,8867,85180,
88,S.319,2348855,1,8868,85180,
